(0.0, 0.0), (-0.3128160847868687, 0.005750174632777591), (-0.6120987623075095, -0.08544657062586107), (-0.8685521588611737, -0.26466326294491355), (-1.0570728291773077, -0.5143569238040718), (-1.1592070565446226, -0.8100857979604085), (-1.1649572311774004, -1.1229018827472772), (-1.0737604859187617, -1.4221845602679177), (-0.8945437935997093, -1.678637956821582), (-0.644850132740551, -1.8671586271377163), (-0.34912125858421433, -1.9692928545050312), (-0.03630517379734565, -1.975043029137809), (0.26297750372329504, -1.88384628387917), (0.5194309002769593, -1.704629591560118), (0.7079515705930933, -1.4549359307009595), (0.8100857979604085, -1.1592070565446229), (0.8158359725931862, -0.8463909717577542), (0.7246392273345477, -0.5471082942371136), (0.5454225350154952, -0.2906548976834493), (0.2957288741563369, -0.1021342273673152)
(0.32373358338117275, -1.6153783668033366), (0.6052480049557554, -1.4788624415227267), (0.46873207967514546, -1.1973480199481443), (0.1872176581005628, -1.333863945228754)
(-0.1681024438345562, -1.6388997130153753), (0.054381268033432795, -1.8588723598675112), (0.2743539148855687, -1.636388647999522), (0.05187020301757961, -1.4164160011473863)
(-0.4903506960806644, -1.5728340331383466), (-0.1782762768771733, -1.5505512081716462), (-0.200559101843874, -1.2384767889681552), (-0.5126335210473649, -1.2607596139348556)
(-0.6582067676252505, -1.1985281139128887), (-0.970597551768217, -1.2158187296403689), (-0.9533069360407367, -1.5282095137833354), (-0.6409161518977703, -1.510918898055855)
(-1.0585742738772008, -0.8655208232461102), (-0.9908240636796493, -1.170966197131328), (-0.6853786897944315, -1.1032159869337763), (-0.7531288999919831, -0.7977706130485586)
(0.42117626695762855, -1.002353778575853), (0.7339755910930258, -1.0089530383927912), (0.7405748509099641, -0.6961537142573939), (0.42777552677456654, -0.6895544544404557)
(-0.0024059157654015007, -1.0872427313360085), (0.2482984023062753, -1.2744172817158834), (0.43547295268615027, -1.0237129636442066), (0.1847686346144734, -0.8365384132643314)
(-0.5352653188421079, -1.2582514960182338), (-0.230592928670369, -1.187105856118571), (-0.30173856857003206, -0.882433465946832), (-0.606410958741771, -0.9535791058464951)
(-0.624844905575326, -0.5108911962255294), (-0.8615938577988685, -0.3063504887105029), (-1.0661345653138952, -0.5430994409340454), (-0.8293856130903523, -0.747640148449072)
(-0.053771661768614476, -0.5242419980977472), (-0.22696967387374534, -0.7847979729141458), (0.033586300942653025, -0.9579959850192766), (0.2067843130477842, -0.6974400102028779)
(-0.2536764301055857, -0.46191918447685476), (-0.566482177269232, -0.45563174055378197), (-0.5727696211923047, -0.7684374877174284), (-0.2599638740286584, -0.7747249316405009)
(-0.23688018797681998, -0.06950254054190591), (-0.5484888713467383, -0.09755598699967291), (-0.5204354248889715, -0.40916467036959114), (-0.20882674151905287, -0.3811112239118242)
(0.15462246963001175, -0.5037985272550851), (0.4478135430357172, -0.6130045796739099), (0.5570195954545419, -0.31981350626820454), (0.2638285220488365, -0.21060745384937976)
(0.022821928241773058, -0.024195397331437406), (-0.19380910282764524, -0.24993410421949758), (0.03192960406041499, -0.46656513528891586), (0.24856063512983323, -0.24082642840085564)
(0.5296914356339668, -1.2606080960406745), (0.6855179667081872, -1.2743861244118966), (0.6992959950794095, -1.1185595933376762), (0.5434694640051889, -1.104781564966454)
